rowID,rowMZ,rowRT,molecule,cos
1188,120.0810336,6.554585794,Indoline as [M+H]+ (120.081) C8H9N cos=0.820,0.82
44416,120.0810371,0.99848208,Indoline as [M+H]+ (120.081) C8H9N cos=0.900,0.9
10140,134.060466,6.332127923,INDOXYL SULFATE as [M+H]+ (134.06) C8H7NO4S cos=0.705,0.705
43274,134.0605118,6.469578858,INDOXYL SULFATE as [M+H]+ (134.06) C8H7NO4S cos=0.718,0.718
5771,204.1241907,1.219683152,Isopentenyladenine as [M+H]+ (204.125) C10H13N5 cos=0.923,0.923
1236,204.1242759,1.236996173,Isopentenyladenine as [M+H]+ (204.125) C10H13N5 cos=0.961,0.961
27556,193.1337627,5.450770766,Isoproturon-monodemethyl as [M+H]+ (193.133) C11H16N2O cos=0.795,0.795
65000,193.1338547,1.113653926,Isoproturon-monodemethyl as [M+H]+ (193.133) C11H16N2O cos=0.871,0.871
2088,283.1901576,1.213929992,Koninginin E as [M+H]+ (283.19) C16H26O4 cos=0.795,0.795
783,162.0760926,11.40005923,L-2-Aminoadipic Acid  as [M+H]+ (162.077) C6H11NO4 cos=0.789,0.789
4848,175.1190109,18.3543808,L-Arginine as [M+H]+ (175.119) C6H14N4O2 cos=0.988,0.988
5163,175.1190506,18.34047981,L-Arginine as [M+H]+ (175.119) C6H14N4O2 cos=0.988,0.988
28268,175.1190454,18.3368975,L-Arginine as [M+H]+ (175.119) C6H14N4O2 cos=0.988,0.988
319,180.1019587,0.971675822,L-beta-Homophenylalanine as [M+H]+ (180.102) C10H13NO2 cos=0.764,0.764
80714,180.1019395,0.995128165,L-beta-Homophenylalanine as [M+H]+ (180.102) C10H13NO2 cos=0.764,0.764
18347,180.1019693,1.683630638,L-beta-Homophenylalanine hydrochloride as [M+H]+ (180.102) C10H13NO2 cos=0.764,0.764
27290,156.0769562,17.2024094,L-Histidine as [M+H]+ (156.077) C6H9N3O2 cos=0.982,0.982
21984,140.0818988,2.322036367,L-HISTIDINOL as [M-H]- (140.082) C6H11N3O cos=0.728,0.728
50021,142.0976775,12.88655796,L-Histidinol dihydrochloride as [M+H]+ (142.098) C6H11N3O cos=0.969,0.969
27730,142.0976357,12.10213239,L-Histidinol dihydrochloride as [M+H]+ (142.098) C6H11N3O cos=0.971,0.971
55,132.1020692,2.119500898,L-Isoleucine as [M+H]+ (132.102) C6H13NO2 cos=0.806,0.806
2580,132.1020368,1.648798838,L-Isoleucine as [M+H]+ (132.102) C6H13NO2 cos=0.806,0.806
70856,132.1020641,6.890035566,L-Isoleucine as [M+H]+ (132.102) C6H13NO2 cos=0.863,0.863
3172,132.1020741,6.805920648,L-Leucine as [M+H]+ (132.102) C6H13NO2 cos=0.938,0.938
17747,132.102071,7.006307249,L-Leucine as [M+H]+ (132.102) C6H13NO2 cos=0.938,0.938
3776,132.1020724,7.162459175,L-Leucine as [M+H]+ (132.102) C6H13NO2 cos=0.974,0.974
7045,147.11287,18.59171022,L-lysine as [M+H]+ (147.113) C6H14N2O2 cos=0.971,0.971
5202,131.0816623,10.39723983,L-ORNITHINE as [M-H]- (131.082) C5H12N2O2 cos=0.899,0.899
6514,131.0815657,10.9789411,L-ORNITHINE as [M-H]- (131.082) C5H12N2O2 cos=0.899,0.899
5581,133.0973148,7.814041331,L-Ornithine as [M+H]+ (133.097) C5H12N2O2 cos=0.874,0.874
27555,116.0709598,8.799633973,L-Proline as [M+H]+ (116.071) C5H9NO2 cos=0.951,0.951
490,130.0500768,8.636222152,L-Pyroglutamic acid as [M+H]+ (130.05) C5H7NO3 cos=0.720,0.72
6611,130.050019,10.96289451,L-Pyroglutamic acid as [M+H]+ (130.05) C5H7NO3 cos=0.939,0.939
20606,130.0500213,11.36575048,L-Pyroglutamic acid as [M+H]+ (130.05) C5H7NO3 cos=0.939,0.939
1832,130.0500059,10.97054421,L-Pyroglutamic acid as [M+H]+ (130.05) C5H7NO3 cos=0.940,0.94
2703,120.0657647,7.57426266,L-Threonine as [M+H]+ (120.066) C4H9NO3 cos=0.932,0.932
36848,120.0657563,7.693125218,L-Threonine as [M+H]+ (120.066) C4H9NO3 cos=0.934,0.934
6306,205.0974247,7.415956265,L-Tryptophan as [M+H]+ (205.097) C11H12N2O2 cos=0.942,0.942
3363,182.0813041,8.727332677,L-Tyrosine as [M+H]+ (182.081) C9H11NO3 cos=0.836,0.836
3038,288.2534502,1.480698444,Lauryl diethanolamide as [M+H]+ (288.253) C16H33NO3 cos=0.873,0.873
55736,288.253548,2.762216733,Lauryl diethanolamide as [M+H]+ (288.253) C16H33NO3 cos=0.883,0.883
3257,288.2534461,1.786227458,Lauryl diethanolamide as [M+H]+ (288.253) C16H33NO3 cos=0.955,0.955
12850,473.2399495,6.145841859,Linagliptin (BI-1356) as [M+H]+ (473.241) C25H28N8O2 cos=0.770,0.77
81207,473.2406491,6.570206073,Linagliptin (BI-1356) as [M+H]+ (473.241) C25H28N8O2 cos=0.770,0.77
44553,473.2404547,6.355900674,Linagliptin (BI-1356) as [M+H]+ (473.241) C25H28N8O2 cos=0.774,0.774
1923,284.111146,4.305468965,Lotaustralin as [M+Na]+ (284.11) C11H19NO6 cos=0.714,0.714
56984,284.1112917,4.319391928,Lotaustralin as [M+Na]+ (284.11) C11H19NO6 cos=0.714,0.714
5633,170.1540175,5.316897958,Lupinine as [M+H]+ (170.154) C10H19NO cos=0.707,0.707
18125,170.1540137,5.334190814,Lupinine as [M+H]+ (170.154) C10H19NO cos=0.707,0.707
58608,170.1540149,5.413845824,Lupinine as [M+H]+ (170.154) C10H19NO cos=0.707,0.707
4123,170.1539564,1.266031161,Lupinine as [M+H]+ (170.154) C10H19NO cos=0.870,0.87
2817,170.1539681,1.032204373,Lupinine as [M+H]+ (170.154) C10H19NO cos=0.903,0.903
1101,127.0728727,3.888906941,Melamine as [M+H]+ (127.073) C3H6N6 cos=0.976,0.976
232,365.1064325,10.25772331,Melibiose as [M+Na]+ (365.105) C12H22O11 cos=0.973,0.973
92339,365.1064669,10.24515866,Melibiose as [M+Na]+ (365.105) C12H22O11 cos=0.980,0.98
32241,150.0583675,7.872262237,Methionine as [M+H]+ (150.058) C5H11NO2S cos=0.844,0.844
14594,319.1506221,6.371789747,"methyl 2-[4-ethenyl-2,6-dihydroxy-3-(3-hydroxyprop-1-en-2-yl)-4-methylcyclohexyl]prop-2-enoate as [M+Na]+ (319.152) C16H24O5 cos=0.800",0.8
6795,309.1297566,11.36075512,"methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate as [M+Na]+ (309.131) C14H22O6 cos=0.723",0.723
1190,184.1332747,1.013018733,Methyprylon as [M+H]+ (184.133) C10H17NO2 cos=0.867,0.867
2617,184.1333347,1.718104285,Methyprylon as [M+H]+ (184.133) C10H17NO2 cos=0.867,0.867
18252,184.1333029,1.195506831,Methyprylon as [M+H]+ (184.133) C10H17NO2 cos=0.867,0.867
66607,184.1333111,1.012129054,Methyprylon as [M+H]+ (184.133) C10H17NO2 cos=0.867,0.867
27277,180.1383458,1.279120357,MEX_180.1383_11.9 as [M+H]+ (180.138) C11H17NO cos=0.869,0.869
1505,206.1024175,11.02305951,Miglitol as [M-H]- (206.103) C8H17NO5 cos=0.804,0.804
23298,206.102422,11.08865192,Miglitol as [M-H]- (206.103) C8H17NO5 cos=0.804,0.804
68075,206.1024084,11.01118795,Miglitol as [M-H]- (206.103) C8H17NO5 cos=0.804,0.804
29266,253.2277282,4.794265317,MLS002639189-01! as [M+H]+ (253.228) C15H28N2O cos=0.712,0.712
1224,252.1081893,8.200911052,Muramic acid as [M+H]+ (252.108) C9H17NO7 cos=0.755,0.755
4171,252.1081428,8.244172722,Muramic acid as [M+H]+ (252.108) C9H17NO7 cos=0.755,0.755
27830,252.1083508,11.81660162,Muramic acid as [M+H]+ (252.108) C9H17NO7 cos=0.839,0.839
361,147.0916705,1.839850579,MYOSMINE as [M+H]+ (147.092) C9H10N2 cos=0.864,0.864
2865,150.0914633,5.971742351,"N-(2,4-dimethylphenyl)formamide as [M+H]+ (150.091) C9H11NO cos=0.833",0.833
7847,150.0914559,6.224351523,"N-(2,4-dimethylphenyl)formamide as [M+H]+ (150.091) C9H11NO cos=0.851",0.851
63634,150.091454,6.165038634,"N-(2,4-dimethylphenyl)formamide as [M+H]+ (150.091) C9H11NO cos=0.851",0.851
343,150.0914105,0.923531337,"N-(2,4-dimethylphenyl)formamide as [M+H]+ (150.091) C9H11NO cos=0.898",0.898
526,222.0971978,11.40013777,N-Acetyl-D-glucosamine as [M+H]+ (222.097) C8H15NO6 cos=0.770,0.77
22184,222.0972869,11.47482906,N-Acetyl-D-glucosamine as [M+H]+ (222.097) C8H15NO6 cos=0.798,0.798
129,175.1079431,11.66641701,N-Acetyl-ornithine as [M+H]+ (175.108) C7H14N2O3 cos=0.888,0.888
6456,175.1078927,10.32983547,N-Acetyl-ornithine as [M+H]+ (175.108) C7H14N2O3 cos=0.902,0.902
574,217.1296649,10.78930926,N-Acetylarginine as [M+H]+ (217.13) C8H16N4O3 cos=0.930,0.93
15153,217.1296691,11.12606016,N-Acetylarginine as [M+H]+ (217.13) C8H16N4O3 cos=0.955,0.955
1803,190.0710898,10.94137637,N-Acetylglutamic acid as [M+H]+ (190.071) C7H11NO5 cos=0.963,0.963
12259,316.1008856,10.07146002,N-Acetylmuramic Acid as [M+Na]+ (316.1) C11H19NO8 cos=0.705,0.705
12717,316.1007224,10.1165287,N-Acetylmuramic Acid as [M+Na]+ (316.1) C11H19NO8 cos=0.721,0.721
19484,316.1010337,8.756162014,N-Acetylmuramic Acid as [M+Na]+ (316.1) C11H19NO8 cos=0.856,0.856
1779,316.1010163,8.438926206,N-Acetylmuramic Acid as [M+Na]+ (316.1) C11H19NO8 cos=0.897,0.897
27202,316.1009881,8.452365725,N-Acetylmuramic Acid as [M+Na]+ (316.1) C11H19NO8 cos=0.897,0.897
4237,164.107161,6.009974831,N-acetylphenethylamide as [M+H] (164.108) C10H13NO cos=0.802,0.802
18628,164.1071746,6.086505273,N-acetylphenethylamide as [M+H] (164.108) C10H13NO cos=0.851,0.851
6269,131.1180218,1.094415319,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.949,0.949
17517,131.1180398,1.65052085,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.969,0.969
30719,131.1180845,9.246047597,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.978,0.978
94549,131.1180838,9.139247593,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.978,0.978
18324,131.1180415,7.14710514,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.982,0.982
681,131.1180593,8.464079173,N-Acetylputrescine as [M+H]+ (131.118) C6H14N2O cos=0.990,0.99
16539,175.1079263,11.75940575,N-alpha-Acetyl-L-ornithine as [M+H]+ (175.108) C7H14N2O3 cos=0.870,0.87
762,189.1234702,11.6304377,N-Alpha-acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.952,0.952
30283,189.1234788,11.8162918,N-Alpha-acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.965,0.965
1638,189.1234929,9.582433924,N-epsilon-Acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.845,0.845
6695,189.1234467,9.106680615,N-epsilon-Acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.846,0.846
86878,189.1234716,9.261059298,N-epsilon-Acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.846,0.846
2244,189.1234668,10.71601182,N-epsilon-Acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.888,0.888
17810,189.1234291,7.815294291,N-epsilon-Acetyllysine as [M+H]+ (189.123) C8H16N2O3 cos=0.925,0.925
17612,100.0762313,5.917802881,N-Methyl-2-pyrrolidone as [M+H]+ (100.076) C5H9NO cos=0.833,0.833
63370,100.0762396,5.941960958,N-Methyl-2-pyrrolidone as [M+H]+ (100.076) C5H9NO cos=0.833,0.833
14622,148.0605044,11.83781735,N-Methyl-D-aspartic acid as [M+H]+ (148.06) C5H9NO4 cos=0.705,0.705
6631,148.0604594,11.48215215,N-Methyl-D-aspartic acid as [M+H]+ (148.06) C5H9NO4 cos=0.853,0.853
8128,148.0604781,11.28754022,N-Methyl-D-aspartic acid as [M+H]+ (148.06) C5H9NO4 cos=0.853,0.853
31273,152.0707037,6.344595326,N-Methylanthranilic acid as [M+H]+ (152.07) C8H9NO2 cos=0.889,0.889
25,162.0763421,14.27619735,N-Methylglutamic acid as [M+H]+ (162.076) C6H11NO4 cos=0.734,0.734
5128,138.0553977,8.404651266,N-methylnicotinate as [M+H]+ (138.055) C7H7NO2 cos=0.798,0.798
18470,180.1019707,5.139965917,N-Methylphenylalanine as [M+H]+ (180.102) C10H13NO2 cos=0.929,0.929
858,130.086452,8.575713577,N-Methylproline as [M+H]+ (130.086) C6H11NO2 cos=0.954,0.954
40905,130.0864384,8.274293292,N-Methylproline as [M+H]+ (130.086) C6H11NO2 cos=0.954,0.954
49946,130.0864489,8.944629312,N-Methylproline as [M+H]+ (130.086) C6H11NO2 cos=0.954,0.954
5515,130.086464,9.590339973,N-Methylproline as [M+H]+ (130.086) C6H11NO2 cos=0.962,0.962
36637,120.065778,10.6287984,N-Methylserine as [M+H]+ (120.066) C4H9NO3 cos=0.820,0.82
1937,230.2480593,5.061757985,"N,N-Dimethyldodecylamine N-oxide as [M+H]+ (230.248) C14H31NO cos=0.974",0.974
4099,230.2480535,5.103561153,"N,N-Dimethyldodecylamine N-oxide as [M+H]+ (230.248) C14H31NO cos=0.974",0.974
56389,230.248061,5.103533739,"N,N-Dimethyldodecylamine N-oxide as [M+H]+ (230.248) C14H31NO cos=0.974",0.974
18133,163.1230527,5.649357148,"N'-(2,4-Dimethylphenyl)-N-methylformamidine as [M+H]+ (163.123) C10H14N2 cos=0.895",0.895
1354,336.1663007,1.127468878,N6-Isopentenyladenosine as [M+H]+ (336.166) C15H21N5O4 cos=0.942,0.942
4185,483.1837864,17.2346975,"NCGC00168965-02_C21H32O11_beta-D-Glucopyranoside, 3-(4-hydroxyphenyl)-1-methylpropyl 6-O-[(2S,3R,4R)-tetrahydro-3,4-dihydroxy-4-(hydroxymethyl)-2-furanyl]- as [M+Na]+ (483.184) C21H32O11 cos=0.750",0.75
5,387.1809669,0.962972444,"NCGC00380363-01!8-(2,3-dihydroxy-3-methylbutyl)-5,7-dimethoxy-2-phenyl-2,3-dihydrochromen-4-one as [M+H]+ (387.18) C22H26O6 cos=0.761",0.761
31567,387.1808996,1.182124108,"NCGC00380363-01!8-(2,3-dihydroxy-3-methylbutyl)-5,7-dimethoxy-2-phenyl-2,3-dihydrochromen-4-one as [M+H]+ (387.18) C22H26O6 cos=0.771",0.771
80720,387.1810031,0.979863605,"NCGC00380363-01!8-(2,3-dihydroxy-3-methylbutyl)-5,7-dimethoxy-2-phenyl-2,3-dihydrochromen-4-one as [M+H]+ (387.18) C22H26O6 cos=0.771",0.771
3490,467.1887839,17.44118871,"NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)- as [M+Na]+ (467.189) C21H32O10 cos=0.788",0.788
13845,467.1887946,17.12726312,"NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)- as [M+Na]+ (467.189) C21H32O10 cos=0.788",0.788
140513,467.1888112,17.42438262,"NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)- as [M+Na]+ (467.189) C21H32O10 cos=0.788",0.788
43374,369.1527636,0.93965263,"NCGC00385441-01_C16H26O8_beta-D-Glucopyranose, 1-O-[(2E,6E)-8-hydroxy-2,6-dimethyl-1-oxo-2,6-octadien-1-yl]- as [M+Na]+ (369.152) C16H26O8 cos=0.778",0.778
9386,224.2009182,1.223192908,"NCGC00385817-01!(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide as [M+H]+ (224.201) C14H25NO cos=0.846",0.846
17432,235.2170741,6.567467542,"NCGC00385932-01_C15H26N2_7,14-Methano-2H,6H-dipyrido[1,2-a:1',2'-e][1,5]diazocine, dodecahydro-, (7S,7aR,14S,14aS)- as [M+H]+ (235.217) C15H26N2 cos=0.902",0.902
115273,235.2170726,5.791020579,"NCGC00385932-01_C15H26N2_7,14-Methano-2H,6H-dipyrido[1,2-a:1',2'-e][1,5]diazocine, dodecahydro-, (7S,7aR,14S,14aS)- as [M+H]+ (235.217) C15H26N2 cos=0.902",0.902
633,123.0555291,10.70554873,Nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.974,0.974
2678,123.0555334,9.891871407,nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.975,0.975
36943,123.0555146,10.87941176,Nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.976,0.976
3318,123.0555039,2.120572012,nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.978,0.978
18612,123.0555123,1.319541439,nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.978,0.978
953,123.0555165,1.461989946,nicotinamide as [M+H]+ (123.055) C6H6N2O cos=0.987,0.987
2855,163.1230329,2.115712698,Nicotine as [M+H]+ (163.123) C10H14N2 cos=0.967,0.967
31504,163.1230292,1.798433407,Nicotine as [M+H]+ (163.123) C10H14N2 cos=0.967,0.967
3791,124.0395877,5.748724295,Nicotinic acid as [M+H]+ (124.039) C6H5NO2 cos=0.783,0.783
11675,220.0818026,10.87116549,O-Succinyl-L-Homoserine as [M+H]+ (220.082) C8H13NO6 cos=0.755,0.755
64,214.1260058,1.107152959,Octhilinone as [M+H]+ (214.126) C11H19NOS cos=0.998,0.998
44478,214.1264209,1.196198547,Octhilinone as [M+H]+ (214.126) C11H19NOS cos=0.998,0.998
10913,247.1403235,9.935265965,Octopine as [M+H]+ (247.14) C9H18N4O4 cos=0.905,0.905
71194,247.1403702,9.927697892,Octopine as [M+H]+ (247.14) C9H18N4O4 cos=0.905,0.905
597,206.1387585,1.362614201,Panthenol as [M+H]+ (206.139) C9H19NO4 cos=0.723,0.723
16877,220.1182177,11.80903469,Pantothenic acid as [M+H]+ (220.118) C9H17NO5 cos=0.957,0.957
18303,220.1181545,10.43569509,Pantothenic acid as [M+H]+ (220.118) C9H17NO5 cos=0.957,0.957
55678,220.118149,11.58364046,Pantothenic acid as [M+H]+ (220.118) C9H17NO5 cos=0.957,0.957
4133,220.1181158,7.255467419,Pantothenic acid as [M+H]+ (220.118) C9H17NO5 cos=0.960,0.96
17604,220.1181222,7.086279817,Pantothenic acid as [M+H]+ (220.118) C9H17NO5 cos=0.979,0.979
14413,160.1121686,1.734590342,Pargyline as [M+H]+ (160.112) C11H13N cos=0.772,0.772
96017,160.1121871,1.439061894,Pargyline as [M+H]+ (160.112) C11H13N cos=0.772,0.772
45005,662.4762858,5.015705036,PE 30:1 as [M+H]+ (662.476) C35H68NO8P cos=0.917,0.917
74833,662.4766909,5.081168697,PE 30:1 as [M+H]+ (662.476) C35H68NO8P cos=0.917,0.917
31142,662.4765357,5.022933002,PE 30:1 as [M+H]+ (662.476) C35H68NO8P cos=0.934,0.934
44676,660.4607744,4.965106356,PE 30:2 as [M+H]+ (660.46) C35H66NO8P cos=0.891,0.891
3549,690.5077088,4.717774314,PE 32:1 as [M+H]+ (690.507) C37H72NO8P cos=0.891,0.891
15914,690.5078321,5.010711089,PE 32:1 as [M+H]+ (690.507) C37H72NO8P cos=0.915,0.915
111836,690.5083265,1.207849923,PE 32:1 as [M+H]+ (690.507) C37H72NO8P cos=0.916,0.916
88242,716.5229545,4.909738956,PE 34:2 as [M+H]+ (716.523) C39H74NO8P cos=0.897,0.897
30865,716.523303,4.756010547,PE 34:2 as [M+H]+ (716.523) C39H74NO8P cos=0.900,0.9
9047,716.5234102,4.97897166,PE 34:2 as [M+H]+ (716.523) C39H74NO8P cos=0.917,0.917
17879,199.1806537,5.814600437,"Pesticide3_Cycluron_C11H22N2O_3-Cyclooctyl-1,1-dimethylurea as [M+H]+ (199.18) C11H22N2O cos=0.770",0.77
19096,210.160211,5.978510753,Pesticide6_Ethirimol_C11H19N3O_882476 as [M+H]+ (210.16) C11H19N3O cos=0.836,0.836
2989,192.1384173,5.533835787,Phendimetrazine as [M+H]+ (192.138) C12H17NO cos=0.794,0.794
176,121.0649794,0.943516662,Phenylacetaldehyde as [M+H]+ (121.065) C8H8O cos=0.715,0.715
51926,459.1265206,2.8201509,Phlorhizin as [M+Na]+ (459.126) C21H24O10 cos=0.803,0.803
67189,459.1266989,2.918391333,Phlorhizin as [M+Na]+ (459.126) C21H24O10 cos=0.826,0.826
52844,459.1266267,1.772501359,Phlorhizin as [M+Na]+ (459.126) C21H24O10 cos=0.860,0.86
1042,184.0737709,21.12847834,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.963,0.963
27428,184.0738049,23.10868251,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.981,0.981
60490,184.0738745,19.59015763,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.981,0.981
19478,184.0735526,17.41901653,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.989,0.989
72655,184.0736969,18.1700697,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.990,0.99
56996,184.0738117,23.40547132,Phosphocholine as [M]+ (184.073) C5H15NO4P+ cos=0.992,0.992
31658,209.12855,1.306612325,Pilocarpine as [M+H]+ (209.128) C11H16N2O2 cos=0.826,0.826
5987,160.1332907,6.128939576,Pregabalin as [M+H]+ (160.133) C8H17NO2 cos=0.852,0.852
65077,160.1332909,6.137584073,Pregabalin as [M+H]+ (160.133) C8H17NO2 cos=0.852,0.852
75255,160.1332813,6.281198661,Pregabalin as [M+H]+ (160.133) C8H17NO2 cos=0.852,0.852
2503,115.0869381,6.638397809,Prolinamide as [M+H]+ (115.087) C5H10N2O cos=0.909,0.909
87361,115.0869374,6.690049677,Prolinamide as [M+H]+ (115.087) C5H10N2O cos=0.909,0.909
27367,231.1493264,1.258426244,Propyphenazone as [M+H]+ (231.149) C14H18N2O cos=0.883,0.883
17947,231.1491489,1.052551471,Propyphenazone as [M+H]+ (231.149) C14H18N2O cos=0.903,0.903
7129,321.1298124,10.00663482,PSEUDO-ANISATIN as [M+Na]+ (321.131) C15H22O6 cos=0.872,0.872
86863,321.1298005,9.900899333,PSEUDO-ANISATIN as [M+Na]+ (321.131) C15H22O6 cos=0.872,0.872
1214,335.1455842,9.228894227,Pyrenophorol as [M+Na]+ (335.146) C16H24O6 cos=0.740,0.74
519,335.1456159,9.987850179,Pyrenophorol as [M+Na]+ (335.146) C16H24O6 cos=0.744,0.744
74064,335.1455872,9.680138644,Pyrenophorol as [M+Na]+ (335.146) C16H24O6 cos=0.744,0.744
77143,168.0657138,11.58853917,Pyridoxal as [M+H]+ (168.066) C8H9NO3 cos=0.889,0.889
539,168.0657085,1.671879616,Pyridoxal as [M+H]+ (168.066) C8H9NO3 cos=0.940,0.94
67791,168.0656732,1.56982352,Pyridoxal as [M+H]+ (168.066) C8H9NO3 cos=0.940,0.94
4849,170.0812686,1.89746142,PYRIDOXINE as [M+H]+ (170.081) C8H11NO3 cos=0.968,0.968
27910,170.0812996,1.503336594,PYRIDOXINE as [M+H]+ (170.081) C8H11NO3 cos=0.968,0.968
3710,170.0813218,1.942834471,PYRIDOXINE as [M+H]+ (170.081) C8H11NO3 cos=0.981,0.981
27392,153.1025389,6.376511052,Pyrimidinol as [M+H]+ (153.102) C8H12N2O cos=0.814,0.814
75162,153.1023273,3.249228941,Pyrimidinol as [M+H]+ (153.102) C8H12N2O cos=0.814,0.814
51780,153.1023383,1.209089423,Pyrimidinol as [M+H]+ (153.102) C8H12N2O cos=0.859,0.859
18124,153.102339,1.079204422,Pyrimidinol as [M+H]+ (153.102) C8H12N2O cos=0.938,0.938
18782,174.0548422,6.577888862,Quinaldic acid as [M+H]+ (174.055) C10H7NO2 cos=0.948,0.948
102508,174.0551532,6.779716951,Quinaldic acid as [M+H]+ (174.055) C10H7NO2 cos=0.948,0.948
80965,245.0883191,3.601579192,Ribavirin as [M+H]+ (245.088) C8H12N4O5 cos=0.841,0.841
4622,245.088146,3.574831965,Ribavirin as [M+H]+ (245.088) C8H12N4O5 cos=0.863,0.863
32918,377.1458228,4.541652924,Riboflavin as [M+H]+ (377.145) C17H20N4O6 cos=0.972,0.972
95000,377.1461715,4.527521383,Riboflavin as [M+H]+ (377.145) C17H20N4O6 cos=0.972,0.972
70457,258.1102361,11.91752371,sn-Glycero-3-phosphocholine as [M]+ (258.111) [C8H21NO6P]+ cos=0.845,0.845
1965,402.3587096,5.089198343,Sorbitane Monopalmitate - Polysorbate 40 in-source fragment as [M+H]+ (402.36) C22H42O6 cos=0.744,0.744
17443,235.2170795,4.938178749,Sparteine as [M+H]+ (235.217) C15H26N2 cos=0.754,0.754
57225,333.1665217,14.54346185,SPECTINOMYCIN as [M+H]+ (333.166) C14H24N2O7 cos=0.811,0.811
22330,333.1665234,14.61190565,SPECTINOMYCIN as [M+H]+ (333.166) C14H24N2O7 cos=0.819,0.819
11212,333.1665559,14.81318602,SPECTINOMYCIN as [M+H]+ (333.166) C14H24N2O7 cos=0.839,0.839
36613,357.0945373,1.214829022,Sulindac (Clinoril) as [M+H]+ (357.096) C20H17FO3S cos=0.734,0.734
93237,126.0220764,8.963505451,Taurine as [M+H]+ (126.022) C2H7NO3S cos=0.792,0.792
7334,302.1967922,5.015891712,Tegaserod as [M+H]+ (302.197) C16H23N5O cos=0.874,0.874
124140,230.0695381,9.118832424,TES as [M+H]+ (230.069) C6H15NO6S cos=0.922,0.922
2543,173.0922779,6.973142605,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.773,0.773
4358,173.0922518,5.906697699,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.773,0.773
17467,173.0922604,8.204186428,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.773,0.773
27362,173.0922665,6.188659109,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.773,0.773
68876,173.092269,6.414188945,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.773,0.773
78,173.09228,6.558709866,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.783,0.783
18566,173.0922307,5.092003566,Theanine as [M-H]- (173.093) C7H14N2O3 cos=0.840,0.84
45024,123.0550988,6.360917358,Threitol as [M+H]+ (123.055) C4H10O4 cos=0.871,0.871
945,123.0555636,6.418252769,Threitol as [M+H]+ (123.055) C4H10O4 cos=0.916,0.916
24479,243.0977346,1.9308971,THYMIDINE as [M+H]+ (243.098) C10H14N2O5 cos=0.874,0.874
2307,127.0504236,1.878027242,Thymine as [M+H]+ (127.05) C5H6N2O2 cos=0.991,0.991
3742,127.0504199,1.60617814,Thymine as [M+H]+ (127.05) C5H6N2O2 cos=0.991,0.991
27827,193.1338312,1.24960904,TOCAINIDE as [M+H]+ (193.134) C11H16N2O cos=0.714,0.714
2101,220.1193261,1.517105624,trans-Zeatin as [M+H]+ (220.12) C10H13N5O cos=0.797,0.797
513,267.1720685,0.894581183,Tri-N-butyl phosphate as [M+H]+ (267.172) C12H27O4P cos=0.928,0.928
